,time,input_voltage,power
213,971.275895153187,3.0,1217.41523564474
214,972.275191312652,3.0,1289.14292002295
215,973.274487472116,3.0,1223.30825332866
216,974.27378363158,3.0,1284.866041608
217,975.273079791045,3.0,1216.76724467313
218,976.27237595051,3.0,1285.12288367329
219,977.271672109974,3.0,1217.39118673005
220,978.270968269439,3.0,1273.51235929026
221,979.270264428903,3.0,1229.47437355637
222,980.269560588368,3.0,1284.30544992385
223,981.268856747832,3.0,1223.46944947877
224,982.268152907297,3.0,1276.75025569238
225,983.267449066762,3.0,1232.90750154519
226,984.266745226226,3.0,1290.88876820899
227,985.266041385691,3.0,1229.1884179806
228,986.265337545155,3.0,1286.47953683836
229,987.26463370462,3.0,1225.72756831147
230,988.263929864085,3.0,1279.0222083118
231,989.263226023549,3.0,1224.36516308868
232,990.262522183014,3.0,1283.80854992314
233,991.261818342478,3.0,1226.77622638328
234,992.261114501943,3.0,1276.743107452
235,993.260410661408,3.0,1217.56266479595
236,994.259706820872,3.0,1280.85077736374
237,995.259002980337,3.0,1225.82358925816
238,996.258299139801,3.0,1274.2045241232
239,997.257595299266,3.0,1223.156605486
240,998.25689145873,3.0,1272.40943159802
241,999.256187618195,3.0,1218.42207961361
242,1000.25548377766,3.0,1274.89099753688
243,1001.25477993712,3.0,1211.45583780162
244,1002.25407609659,3.0,1282.2401891424
245,1003.25337225605,3.0,1217.81854018207
246,1004.25266841552,3.0,1258.60389021337
247,1005.25196457498,3.0,1194.72611995916
248,1006.25126073445,3.0,1259.4390595948
249,1007.25055689391,3.0,1204.09938673354
250,1008.24985305338,3.0,1271.30835437344
251,1009.24914921284,3.0,1214.10243386192
252,1010.24844537231,3.0,1282.19104898101
253,1011.24774153177,3.0,1224.59258700095
254,1012.24703769123,3.0,1273.66553504777
255,1013.2463338507,3.0,1226.35297073426
256,1014.24563001016,3.0,1287.90407174986
257,1015.24492616963,3.0,1215.47515415983
258,1016.24422232909,3.0,1275.40230174791
259,1017.24351848856,3.0,1222.90731703299
260,1018.24281464802,3.0,1285.02727733852
261,1019.24211080749,3.0,1221.29792915608
262,1020.24140696695,3.0,1281.95668768712
263,1021.24070312642,3.0,1215.28912085301
264,1022.23999928588,3.0,1271.22964611468
265,1023.23929544534,3.0,1223.54052541577
266,1024.23859160481,3.0,1294.02703975189
267,1025.23788776427,3.0,1211.33715661039
268,1026.23718392374,3.0,1276.49661688931
269,1027.2364800832,3.0,1228.86402911135
270,1028.23577624267,3.0,1285.27972235999
271,1029.23507240213,3.0,1221.61702035822
272,1030.2343685616,3.0,1278.10538977477
273,1031.23366472106,3.0,1223.76603229257
274,1032.23296088053,3.0,1274.44775494014
275,1033.23225703999,3.0,1221.09736945118
276,1034.23155319946,3.0,1275.1025606716
277,1035.23084935892,3.0,1224.89913612321
278,1036.23014551838,3.0,1274.64712104527
279,1037.22944167785,3.0,1206.89287556702
280,1038.22873783731,3.0,1267.81898342593
281,1039.22803399678,3.0,1223.11933810191
282,1040.22733015624,3.0,1270.4211827339
283,1041.22662631571,3.0,1207.4074177207
284,1042.22592247517,3.0,1269.45416437957
285,1043.22521863464,3.0,1211.32504958329
286,1044.2245147941,3.0,1262.97560409814
287,1045.22381095357,3.0,1209.84617910332
288,1046.22310711303,3.0,1265.64085961127
289,1047.22240327249,3.0,1217.05393337233
290,1048.22169943196,3.0,1263.28983529618
291,1049.22099559142,3.0,1214.55399271942
292,1050.22029175089,3.0,1277.85546097355
293,1051.21958791035,3.0,1218.03509856719
294,1052.21888406982,3.0,1271.47016721373
295,1053.21818022928,3.0,1223.97061414662
296,1054.21747638875,3.0,1278.87284900168
297,1055.21677254821,3.0,1225.11760576039
298,1056.21606870768,3.0,1277.87557409668
299,1057.21536486714,3.0,1229.46104132789
300,1058.2146610266,3.0,1282.48573092089
301,1059.21395718607,3.0,1219.40797800625
302,1060.21325334553,3.0,1275.56903411622
303,1061.212549505,3.0,1232.59161626162
304,1062.21184566446,3.0,1279.15303094771
305,1063.21114182393,3.0,1221.91839471791
306,1064.21043798339,3.0,1276.51816644888
307,1065.20973414286,3.0,1229.70530311741
308,1066.20903030232,3.0,1278.64739727842
309,1067.20832646179,3.0,1217.01115746657
310,1068.20762262125,3.0,1285.30199015246
311,1069.20691878072,3.0,1219.36574648775
312,1070.20621494018,3.0,1277.66418847319
313,1071.20551109964,3.0,1220.69365739164
314,1072.20480725911,3.0,1292.45914804662
315,1073.20410341857,3.0,1221.8239786045
316,1074.20339957804,3.0,1265.81083550612
317,1075.2026957375,3.0,1218.40633665962
318,1076.20199189697,3.0,1284.71006977954
319,1077.20128805643,3.0,1219.78135840818
320,1078.2005842159,3.0,1275.91268168209
321,1079.19988037536,3.0,1216.52462685066
322,1080.19917653483,3.0,1270.823081329
323,1081.19847269429,3.0,1208.79196478934
324,1082.19776885375,3.0,1276.5885959901
325,1083.19706501322,3.0,1212.27700132639
326,1084.19636117268,3.0,1280.44714658481
327,1085.19565733215,3.0,1212.16671874824
328,1086.19495349161,3.0,1276.10727224216
329,1087.19424965108,3.0,1227.89149211399
330,1088.19354581054,3.0,1282.53436835137
331,1089.19284197001,3.0,1217.68185195858
332,1090.19213812947,3.0,1284.62020798242
333,1091.19143428894,3.0,1220.05723465427
334,1092.1907304484,3.0,1276.67222772268
335,1093.19002660786,3.0,1217.71433862258
336,1094.18932276733,3.0,1274.78672160201
337,1095.18861892679,3.0,1230.91342443345
338,1096.18791508626,3.0,1281.17464150238
339,1097.18721124572,3.0,1231.33968780762
340,1098.18650740519,3.0,1284.14960124865
341,1099.18580356465,3.0,1223.07946957933
342,1100.18509972412,3.0,1280.33923964308
343,1101.18439588358,3.0,1223.19982134933
344,1102.18369204305,3.0,1285.15772538972
345,1103.18298820251,3.0,1227.00306114365
346,1104.18228436198,3.0,1284.7401614815
347,1105.18158052144,3.0,1232.41176755613
348,1106.1808766809,3.0,1278.28087663014
349,1107.18017284037,3.0,1215.4145705567
350,1108.17946899983,3.0,1280.32922344738
351,1109.1787651593,3.0,1224.77001810281
352,1110.17806131876,3.0,1278.32874616011
353,1111.17735747823,3.0,1222.89462190859
354,1112.17665363769,3.0,1282.8523463811
355,1113.17594979716,3.0,1232.45797205659
356,1114.17524595662,3.0,1281.95921071063
357,1115.17454211609,3.0,1219.29362857179
358,1116.17383827555,3.0,1282.37774337951
359,1117.17313443501,3.0,1209.90603525419
360,1118.17243059448,3.0,1269.19134944425
361,1119.17172675394,3.0,1224.86797412679
362,1120.17102291341,3.0,1278.22524439178
363,1121.17031907287,3.0,1209.87177008998
364,1122.16961523234,3.0,1270.40703587301
365,1123.1689113918,3.0,1214.7672798775
366,1124.16820755127,3.0,1268.02989864971
367,1125.16750371073,3.0,1217.42628444607
368,1126.1667998702,3.0,1268.5656348212
369,1127.16609602966,3.0,1217.83437669266
370,1128.16539218913,3.0,1284.37875696577
371,1129.16468834859,3.0,1224.76052897266
372,1130.16398450805,3.0,1278.26308186841
373,1131.16328066752,3.0,1229.39362625715
374,1132.16257682698,3.0,1279.91793468977
375,1133.16187298645,3.0,1217.07544550176
376,1134.16116914591,3.0,1278.83507571646
377,1135.16046530538,3.0,1228.11206734027
378,1136.15976146484,3.0,1271.80227344311
379,1137.15905762431,3.0,1211.56207897487
380,1138.15835378377,3.0,1286.91369589531
381,1139.15764994324,3.0,1236.89655025293
382,1140.1569461027,3.0,1274.6746431176
383,1141.15624226216,3.0,1215.88364083077
384,1142.15553842163,3.0,1286.0246356925
385,1143.15483458109,3.0,1222.06270612796
386,1144.15413074056,3.0,1277.87477994496
387,1145.15342690002,3.0,1226.09950157433
388,1146.15272305949,3.0,1289.51446474458
389,1147.15201921895,3.0,1222.31494777847
390,1148.15131537842,3.0,1276.37201686294
391,1149.15061153788,3.0,1228.75080177772
392,1150.14990769735,3.0,1291.9120312404
393,1151.14920385681,3.0,1201.32232179006
394,1152.14850001627,3.0,1254.51185035775
395,1153.14779617574,3.0,1274.96202836097
396,1154.1470923352,3.0,1216.11504372491
397,1155.14638849467,3.0,1269.6718484741
398,1156.14568465413,3.0,1224.14338841642
399,1157.1449808136,3.0,1276.26081473042
400,1158.14427697306,3.0,1225.151252652
401,1159.14357313253,3.0,1265.49429687695
402,1160.14286929199,3.0,1214.51131212692
403,1161.14216545146,3.0,1271.8014482257
404,1162.14146161092,3.0,1207.9898648547
405,1163.14075777039,3.0,1280.41526353916
406,1164.14005392985,3.0,1229.44946838572
407,1165.13935008931,3.0,1271.22469350536
408,1166.13864624878,3.0,1210.74948410019
409,1167.13794240824,3.0,1270.6720157592
410,1168.13723856771,3.0,1222.21529994936
411,1169.13653472717,3.0,1276.81970465754
412,1170.13583088664,3.0,1205.65700738995
413,1171.1351270461,3.0,1267.46350542212
414,1172.13442320557,3.0,1223.92614533136
415,1173.13371936503,3.0,1271.92200927285
416,1174.1330155245,3.0,1218.82092196519
417,1175.13231168396,3.0,1278.41688945499
418,1176.13160784342,3.0,1232.68140699865
419,1177.13090400289,3.0,1272.45095676897
420,1178.13020016235,3.0,1213.97079794424
421,1179.12949632182,3.0,1278.66713649473
422,1180.12879248128,3.0,1221.66827062667
423,1181.12808864075,3.0,1266.41305260557
424,1182.12738480021,3.0,1216.52524894728
425,1183.12668095968,3.0,1277.15299310764
426,1184.12597711914,3.0,1217.98192885614
427,1185.12527327861,3.0,1285.73465215727
428,1186.12456943807,3.0,1218.20724957503
429,1187.12386559754,3.0,1283.87818658059
430,1188.123161757,3.0,1222.44573044203
431,1189.12245791646,3.0,1281.83180576802
432,1190.12175407593,3.0,1226.40469232019
433,1191.12105023539,3.0,1285.62983951291
434,1192.12034639486,3.0,1223.50540888472
435,1193.11964255432,3.0,1278.71362519683
436,1194.11893871379,3.0,1221.03197350829
437,1195.11823487325,3.0,1281.80660467756
438,1196.11753103272,3.0,1219.55354951559
439,1197.11682719218,3.0,1277.84908991444
440,1198.11612335165,3.0,1219.97482440018
441,1199.11541951111,3.0,1276.68154708234
442,1200.11471567057,3.0,1204.20283282858
443,1201.11401183004,3.0,1276.20701440371
444,1202.1133079895,3.0,1221.61267150566
445,1203.11260414897,3.0,1271.6172111422
446,1204.11190030843,3.0,1212.49840902497
447,1205.1111964679,3.0,1271.52342741189
448,1206.11049262736,3.0,1211.81946580581
449,1207.10978878683,3.0,1275.95059879949
450,1208.10908494629,3.0,1211.80326982736
451,1209.10838110576,3.0,1274.68456167382
452,1210.10767726522,3.0,1207.16973861219
453,1211.10697342468,3.0,1266.66610855251
454,1212.10626958415,3.0,1220.1129745012
455,1213.10556574361,3.0,1274.74015607313
456,1214.10486190308,3.0,1223.88065284357
457,1215.10415806254,3.0,1269.08677665439
458,1216.10345422201,3.0,1219.60591060605
459,1217.10275038147,3.0,1272.67427104891
460,1218.10204654094,3.0,1218.34069267884
461,1219.1013427004,3.0,1272.18205192109
462,1220.10063885987,3.0,1222.12415897429
463,1221.09993501933,3.0,1282.76452798895
464,1222.09923117879,3.0,1217.87913789152
465,1223.09852733826,3.0,1289.85936871302
466,1224.09782349772,3.0,1222.50547088788
467,1225.09711965719,3.0,1276.11348676804
468,1226.09641581665,3.0,1220.7505361588
469,1227.09571197612,3.0,1280.20279203854
470,1228.09500813558,3.0,1230.72720776615
471,1229.09430429505,3.0,1282.859140579
472,1230.09360045451,3.0,1217.2437620115
473,1231.09289661398,3.0,1283.16738237078
474,1232.09219277344,3.0,1233.10895842649
475,1233.09148893291,3.0,1282.30281981057
476,1234.09078509237,3.0,1223.9465357142
477,1235.09008125183,3.0,1287.19971184106
478,1236.0893774113,3.0,1227.92734896373
479,1237.08867357076,3.0,1283.50628090418
480,1238.08796973023,3.0,1212.25637990018
481,1239.08726588969,3.0,1280.11584288663
482,1240.08656204916,3.0,1218.82573781607
483,1241.08585820862,3.0,1275.60441736867
484,1242.08515436809,3.0,1223.85377594869
485,1243.08445052755,3.0,1274.41427600565
486,1244.08374668702,3.0,1204.46507129627
487,1245.08304284648,3.0,1272.570128208
488,1246.08233900594,3.0,1210.31226155666
489,1247.08163516541,3.0,1267.12719171726
490,1248.08093132487,3.0,1201.83906860985
491,1249.08022748434,3.0,1258.61739593612
492,1250.0795236438,3.0,1211.06193673799
493,1251.07881980327,3.0,1263.32724867957
494,1252.07811596273,3.0,1209.98714541046
495,1253.0774121222,3.0,1267.35897765868
496,1254.07670828166,3.0,1217.35004732924
497,1255.07600444113,3.0,1267.84995237016
498,1256.07530060059,3.0,1215.75568401322
499,1257.07459676006,3.0,1284.42821293822
500,1258.07389291952,3.0,1227.39441907648
501,1259.07318907898,3.0,1280.96489288266
502,1260.07248523845,3.0,1223.01015553098
503,1261.07178139791,3.0,1288.3604807469
504,1262.07107755738,3.0,1219.60013383489
505,1263.07037371684,3.0,1271.35096960827
506,1264.06966987631,3.0,1222.20597259615
507,1265.06896603577,3.0,1282.81583479081
508,1266.06826219524,3.0,1227.12475953405
509,1267.0675583547,3.0,1280.16562708073
510,1268.06685451417,3.0,1232.53273355004
511,1269.06615067363,3.0,1285.65543447294
512,1270.06544683309,3.0,1218.26257047767
513,1271.06474299256,3.0,1281.38674747964
514,1272.06403915202,3.0,1221.16459064609
515,1273.06333531149,3.0,1284.38687650074
516,1274.06263147095,3.0,1216.23110581369
517,1275.06192763042,3.0,1281.62196295393
518,1276.06122378988,3.0,1233.18957610989
519,1277.06051994935,3.0,1282.54157043033
520,1278.05981610881,3.0,1216.09544069893
521,1279.05911226828,3.0,1268.42271485767
522,1280.05840842774,3.0,1217.91510650616
523,1281.0577045872,3.0,1270.45905639614
524,1282.05700074667,3.0,1220.07985726672
525,1283.05629690613,3.0,1278.15254245149
526,1284.0555930656,3.0,1208.94391789123
527,1285.05488922506,3.0,1263.11702881834
528,1286.05418538453,3.0,1216.41249672169
529,1287.05348154399,3.0,1280.33824168592
530,1288.05277770346,3.0,1214.72711774792
531,1289.05207386292,3.0,1263.9375211552
532,1290.05137002239,3.0,1218.13611633106
533,1291.05066618185,3.0,1278.9680920901
534,1292.04996234131,3.0,1218.12057961398
535,1293.04925850078,3.0,1272.01554035561
536,1294.04855466024,3.0,1221.42244963377
537,1295.04785081971,3.0,1274.83870471885
538,1296.04714697917,3.0,1215.7279553693
539,1297.04644313864,3.0,1276.54026432591
540,1298.0457392981,3.0,1212.81816048931
541,1299.04503545757,3.0,1263.23922578116
542,1300.04433161703,3.0,1193.80695334025
543,1301.0436277765,3.0,1256.78540462235
544,1302.04292393596,3.0,1220.67558571709
545,1303.04222009543,3.0,1286.8382941151
546,1304.04151625489,3.0,1216.07651748586
547,1305.04081241435,3.0,1277.15092866401
548,1306.04010857382,3.0,1221.05069322029
549,1307.03940473328,3.0,1274.39192856194
550,1308.03870089275,3.0,1217.21177908253
551,1309.03799705221,3.0,1285.86647111452
552,1310.03729321168,3.0,1215.95697484214
553,1311.03658937114,3.0,1277.98595851237
554,1312.03588553061,3.0,1221.59162414343
555,1313.03518169007,3.0,1268.10229326524
556,1314.03447784954,3.0,1224.59330912386
557,1315.033774009,3.0,1280.02487964437
558,1316.03307016846,3.0,1221.41767981078
559,1317.03236632793,3.0,1277.12332219067
560,1318.03166248739,3.0,1219.62466536918
561,1319.03095864686,3.0,1278.0813041971
562,1320.03025480632,3.0,1221.61053639406
563,1321.02955096579,3.0,1274.90846182878
564,1322.02884712525,3.0,1213.9595740056
565,1323.02814328472,3.0,1280.37529094625
566,1324.02743944418,3.0,1220.45509065326
567,1325.02673560365,3.0,1271.81604751506
568,1326.02603176311,3.0,1217.12575158723
569,1327.02532792258,3.0,1282.654688585
570,1328.02462408204,3.0,1222.4993709621
571,1329.0239202415,3.0,1275.30900358127
572,1330.02321640097,3.0,1220.67095691008
573,1331.02251256043,3.0,1275.51349289196
574,1332.0218087199,3.0,1221.20613619435
575,1333.02110487936,3.0,1269.25867343744
576,1334.02040103883,3.0,1214.69014270375
577,1335.01969719829,3.0,1276.10934813215
578,1336.01899335776,3.0,1222.61690051711
579,1337.01828951722,3.0,1281.70545870549
580,1338.01758567669,3.0,1215.53323767111
581,1339.01688183615,3.0,1276.55258798901
582,1340.01617799561,3.0,1216.14255688698
583,1341.01547415508,3.0,1279.85983284007
584,1342.01477031454,3.0,1222.86698808573
585,1343.01406647401,3.0,1286.08429924545
586,1344.01336263347,3.0,1209.28988507893
587,1345.01265879294,3.0,1276.93632130829
588,1346.0119549524,3.0,1218.58934195999
589,1347.01125111187,3.0,1284.21244941595
590,1348.01054727133,3.0,1218.29810495655
591,1349.0098434308,3.0,1268.36084074693
592,1350.00913959026,3.0,1225.29548117247
593,1351.00843574972,3.0,1286.42567742815
594,1352.00773190919,3.0,1221.57489045601
595,1353.00702806865,3.0,1283.58524485436
596,1354.00632422812,3.0,1217.77784021626
597,1355.00562038758,3.0,1285.27347236078
598,1356.00491654705,3.0,1224.29530220097
599,1357.00421270651,3.0,1286.20938713373
600,1358.00350886598,3.0,1228.7417406031
601,1359.00280502544,3.0,1279.01475547872
602,1360.00210118491,3.0,1222.20491638008
603,1361.00139734437,3.0,1278.46039326134
604,1362.00069350384,3.0,1220.02635240007
605,1362.9999896633,3.0,1273.52607636701
606,1363.99928582276,3.0,1214.58244038791
607,1364.99858198223,3.0,1280.03424186822
608,1365.99787814169,3.0,1208.36190376792
609,1366.99717430116,3.0,1261.58611885437
610,1367.99647046062,3.0,1212.85375446667
611,1368.99576662009,3.0,1277.52469880167
612,1369.99506277955,3.0,1211.71268252535
613,1370.99435893902,3.0,1270.926135013
614,1371.99365509848,3.0,1211.35403666951
615,1372.99295125795,3.0,1271.03794711174
616,1373.99224741741,3.0,1212.98387710396
617,1374.99154357687,3.0,1268.49987336302
618,1375.99083973634,3.0,1228.43141054292
619,1376.9901358958,3.0,1275.60849527112
620,1377.98943205527,3.0,1215.44387128786
621,1378.98872821473,3.0,1282.88413104802
622,1379.9880243742,3.0,1215.94149636979
623,1380.98732053366,3.0,1280.78515811823
624,1381.98661669313,3.0,1216.96823883545
625,1382.98591285259,3.0,1273.90695225205
626,1383.98520901206,3.0,1229.37481937286
627,1384.98450517152,3.0,1208.56015883119
628,1385.98380133099,3.0,1274.324542277
629,1386.98309749045,3.0,1227.02805939869
630,1387.98239364991,3.0,1280.34276834578
631,1388.98168980938,3.0,1215.47098036311
632,1389.98098596884,3.0,1275.35567607171
633,1390.98028212831,3.0,1229.47388782198
634,1391.97957828777,3.0,1283.54468065523
635,1392.97887444724,3.0,1220.74975367466
636,1393.9781706067,3.0,1289.72494317033
637,1394.97746676617,3.0,1218.9437327491
638,1395.97676292563,3.0,1274.32842920506
639,1396.9760590851,3.0,1218.05513063342
640,1397.97535524456,3.0,1280.97507263069
641,1398.97465140402,3.0,1216.73464134634
642,1399.97394756349,3.0,1269.50852842998
643,1400.97324372295,3.0,1213.03904564655
644,1401.97253988242,3.0,1271.22519547779
645,1402.97183604188,3.0,1208.96232747656
646,1403.97113220135,3.0,1262.50695954472
